"#page"
"Table 1"
"AGE. What is your age?"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",800,400,400,120,120,80,80,120,120,80,80,56,85,107,152,141,259,56,85,107,152,141,259,264,78,117,264,78,117,238,162,234,166,242,158,242,158,260,80,60,260,80,60,46,89,135,113,53,95,149,99
"Geese Howard as the villain",11%,11%,10%,8%,13%,14%,12%,10%,12%,9%,9%,11%,19%,8%,9%,16%,9%,7%,9%,13%,10%,8%,11%,11%,7%,13%,9%,3%,5%,10%,13%,10%,10%,14%,8%,12%,7%,10%,15%,10%,10%,13%,9%,17%,12%,14%,11%,9%,10%,10%,12%
"The King of Fighters tournament",9%,10%,8%,12%,10%,9%,10%,8%,5%,12%,10%,6%,7%,14%,11%,7%,12%,1%,12%,4%,12%,8%,8%,10%,8%,8%,5%,3%,4%,9%,13%,10%,6%,11%,9%,9%,8%,10%,6%,15%,9%,3%,10%,8%,6%,7%,13%,9%,2%,5%,8%
"The connection to the Fatal Fury/King of Fighters source material",9%,10%,9%,8%,5%,20%,9%,9%,8%,12%,6%,7%,11%,8%,11%,10%,10%,13%,3%,7%,12%,7%,10%,9%,12%,12%,5%,9%,7%,9%,11%,7%,11%,12%,5%,11%,5%,10%,5%,17%,9%,8%,9%,15%,8%,10%,8%,12%,5%,7%,6%
"Terry's emotional journey/character arc",9%,9%,8%,13%,11%,7%,3%,5%,13%,8%,6%,16%,10%,11%,5%,12%,8%,7%,4%,7%,12%,5%,10%,9%,13%,6%,7%,6%,3%,9%,9%,7%,9%,9%,10%,9%,7%,10%,7%,9%,9%,8%,7%,16%,13%,14%,9%,10%,4%,6%,6%
"The potential for this to become a larger franchise/universe",9%,9%,8%,9%,9%,9%,8%,11%,6%,8%,7%,7%,14%,10%,6%,11%,8%,8%,4%,14%,6%,6%,9%,8%,3%,13%,9%,9%,7%,8%,11%,5%,13%,8%,10%,8%,8%,8%,11%,10%,8%,8%,7%,13%,13%,13%,8%,3%,10%,7%,12%
"How immersive the world seems",8%,8%,9%,6%,6%,11%,8%,9%,9%,11%,7%,6%,15%,4%,7%,11%,5%,4%,3%,14%,10%,4%,12%,8%,10%,12%,10%,7%,7%,8%,7%,8%,10%,9%,5%,9%,9%,7%,5%,15%,8%,10%,10%,19%,6%,10%,5%,9%,6%,7%,10%
"The martial arts elements",8%,9%,7%,4%,9%,17%,9%,8%,7%,6%,7%,7%,10%,6%,12%,9%,9%,7%,4%,6%,10%,5%,8%,9%,3%,5%,6%,3%,4%,9%,8%,7%,7%,10%,7%,6%,8%,8%,8%,13%,7%,7%,7%,11%,7%,8%,7%,10%,4%,6%,4%
"The Southtown setting",7%,8%,6%,6%,9%,6%,11%,7%,7%,4%,6%,11%,7%,8%,7%,9%,8%,0 ,7%,6%,9%,4%,8%,9%,11%,8%,6%,4%,5%,7%,9%,5%,8%,9%,6%,7%,6%,9%,7%,4%,6%,7%,5%,11%,9%,9%,7%,4%,4%,4%,6%
"The supporting characters",7%,7%,7%,4%,10%,7%,5%,8%,7%,4%,8%,10%,8%,5%,6%,9%,5%,2%,2%,9%,10%,2%,10%,7%,12%,7%,5%,6%,6%,6%,7%,7%,6%,7%,6%,7%,7%,6%,7%,11%,5%,7%,13%,15%,10%,11%,2%,5%,3%,4%,7%
"The balance of serious and lighter moments",7%,7%,6%,5%,9%,7%,7%,7%,6%,4%,7%,11%,10%,7%,5%,10%,6%,8%,4%,8%,5%,6%,6%,7%,6%,6%,7%,7%,6%,8%,6%,6%,6%,7%,8%,7%,5%,8%,6%,4%,6%,8%,4%,8%,13%,11%,6%,11%,6%,8%,6%
"The themes of family, brotherhood, and loyalty",7%,7%,6%,5%,9%,8%,4%,7%,8%,4%,5%,9%,16%,6%,1%,13%,3%,5%,6%,7%,6%,6%,7%,8%,9%,10%,6%,1%,6%,7%,6%,7%,6%,7%,7%,7%,5%,7%,2%,13%,6%,7%,5%,18%,9%,12%,8%,8%,5%,6%,7%
"The high-stakes danger and intensity",6%,7%,6%,7%,5%,10%,6%,5%,2%,12%,7%,11%,8%,7%,6%,9%,6%,7%,7%,5%,5%,7%,5%,7%,7%,7%,5%,4%,6%,8%,5%,4%,8%,8%,5%,8%,3%,7%,5%,11%,5%,7%,7%,12%,6%,8%,8%,8%,5%,6%,7%
"The fighting/action sequences",6%,7%,6%,5%,6%,11%,6%,8%,6%,6%,5%,4%,11%,6%,6%,8%,6%,6%,3%,5%,9%,4%,7%,6%,4%,6%,5%,3%,4%,8%,4%,5%,8%,6%,7%,6%,6%,7%,4%,9%,7%,3%,10%,9%,9%,9%,5%,7%,3%,4%,5%
"Terry overcoming obstacles and setbacks",6%,7%,6%,6%,5%,14%,5%,6%,7%,4%,5%,6%,10%,8%,5%,8%,6%,4%,6%,5%,7%,5%,6%,7%,10%,7%,6%,7%,5%,8%,5%,6%,5%,7%,6%,8%,3%,7%,4%,10%,3%,10%,12%,18%,7%,11%,5%,3%,6%,5%,5%
"The relationship between Terry and Andy",6%,7%,6%,7%,10%,5%,3%,4%,6%,11%,3%,10%,8%,7%,4%,9%,5%,2%,3%,4%,10%,3%,7%,6%,8%,4%,5%,3%,6%,7%,5%,5%,7%,5%,8%,7%,4%,8%,2%,7%,7%,4%,4%,8%,8%,8%,8%,7%,1%,3%,3%
"#page"
"Table 66"
"ELEMENT1. Please select how each of the following elements affect your interest in seeing this film in a theater."
"          ** 'Does not change my interest' Summary Table **"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",800,400,400,120,120,80,80,120,120,80,80,56,85,107,152,141,259,56,85,107,152,141,259,264,78,117,264,78,117,238,162,234,166,242,158,242,158,260,80,60,260,80,60,46,89,135,113,53,95,149,99
"The supporting characters",41%,41%,41%,44%,40%,39%,42%,40%,36%,44%,46%,32%,34%,42%,49%,34%,46%,18%,30%,46%,52%,25%,50%,37%,28%,37%,36%,30%,34%,42%,41%,39%,44%,38%,47%,37%,47%,45%,32%,40%,39%,51%,35%,27%,26%,26%,50%,17%,36%,29%,42%
"The Southtown setting",41%,38%,44%,33%,34%,41%,47%,40%,42%,44%,52%,20%,34%,40%,45%,28%,43%,16%,34%,48%,57%,27%,53%,34%,26%,27%,42%,32%,33%,36%,39%,41%,49%,34%,43%,44%,44%,38%,38%,36%,46%,41%,38%,16%,28%,24%,44%,20%,31%,27%,50%
"Geese Howard as the villain",40%,39%,41%,38%,37%,41%,41%,31%,47%,37%,49%,20%,31%,48%,44%,27%,45%,25%,28%,46%,49%,27%,48%,36%,32%,39%,40%,41%,31%,35%,45%,38%,45%,34%,46%,35%,49%,43%,33%,29%,40%,44%,40%,22%,32%,29%,44%,24%,31%,29%,46%
"The potential for this to become a larger franchise/universe",39%,38%,41%,36%,43%,39%,34%,39%,41%,43%,41%,17%,34%,44%,45%,27%,44%,17%,31%,44%,53%,25%,49%,34%,24%,32%,37%,23%,36%,38%,38%,41%,40%,32%,47%,37%,46%,43%,34%,21%,42%,43%,33%,13%,32%,26%,44%,17%,29%,25%,46%
"The connection to the Fatal Fury/King of Fighters source material",38%,36%,40%,35%,34%,36%,43%,36%,37%,41%,50%,16%,26%,40%,48%,22%,44%,4%,28%,44%,57%,18%,52%,35%,23%,27%,36%,25%,31%,34%,40%,39%,42%,30%,46%,35%,47%,39%,31%,30%,42%,38%,35%,17%,26%,23%,38%,4%,22%,15%,51%
"The relationship between Terry and Andy",33%,28%,38%,29%,31%,27%,25%,38%,41%,29%,44%,17%,19%,31%,36%,18%,34%,29%,37%,39%,43%,34%,41%,27%,21%,24%,34%,35%,33%,27%,31%,38%,39%,27%,31%,36%,42%,31%,22%,28%,40%,39%,33%,11%,20%,17%,32%,24%,37%,33%,41%
"The balance of serious and lighter moments",33%,30%,36%,32%,28%,36%,24%,33%,34%,46%,33%,23%,26%,28%,35%,25%,32%,18%,28%,34%,49%,24%,43%,28%,17%,31%,29%,21%,28%,30%,29%,36%,36%,29%,31%,33%,40%,29%,30%,32%,35%,39%,40%,16%,23%,21%,33%,19%,22%,21%,40%
"How immersive the world seems",31%,27%,34%,23%,34%,27%,24%,33%,32%,35%,39%,20%,26%,30%,28%,23%,29%,28%,28%,33%,41%,28%,38%,25%,17%,20%,28%,21%,33%,28%,26%,35%,33%,23%,33%,32%,37%,27%,29%,26%,37%,23%,38%,17%,26%,23%,31%,31%,23%,26%,37%
"The King of Fighters tournament",30%,29%,32%,27%,27%,32%,31%,34%,24%,33%,41%,21%,24%,32%,32%,23%,32%,10%,22%,37%,43%,17%,40%,24%,15%,24%,27%,23%,22%,26%,33%,29%,36%,25%,34%,30%,35%,32%,24%,23%,33%,30%,30%,22%,22%,22%,33%,10%,22%,17%,38%
"The themes of family, brotherhood, and loyalty",29%,28%,31%,26%,30%,25%,28%,31%,33%,28%,33%,19%,26%,26%,33%,23%,30%,24%,27%,31%,36%,26%,34%,26%,17%,23%,29%,31%,31%,27%,29%,33%,29%,26%,30%,29%,34%,28%,25%,29%,30%,33%,32%,13%,24%,20%,30%,27%,20%,22%,37%
"Terry overcoming obstacles and setbacks",28%,25%,30%,23%,26%,24%,27%,26%,30%,29%,38%,20%,21%,23%,30%,20%,27%,21%,23%,30%,38%,22%,35%,22%,15%,27%,26%,30%,31%,25%,24%,32%,28%,22%,29%,30%,31%,23%,29%,27%,31%,31%,29%,12%,21%,18%,26%,20%,22%,21%,32%
"Terry's emotional journey/character arc",28%,26%,30%,21%,32%,22%,26%,26%,32%,23%,37%,17%,20%,25%,32%,19%,29%,17%,25%,28%,38%,22%,34%,23%,20%,24%,25%,25%,24%,25%,26%,26%,34%,21%,32%,28%,32%,26%,22%,28%,30%,32%,25%,13%,20%,17%,27%,17%,21%,19%,33%
"The martial arts elements",26%,23%,29%,23%,24%,24%,22%,22%,28%,41%,29%,12%,19%,24%,29%,17%,27%,20%,19%,26%,40%,19%,34%,18%,9%,19%,23%,18%,19%,20%,28%,27%,32%,20%,29%,29%,28%,24%,22%,22%,28%,31%,31%,15%,21%,19%,22%,21%,15%,17%,30%
"The high-stakes danger and intensity",25%,20%,30%,19%,18%,26%,19%,23%,26%,38%,38%,8%,17%,22%,25%,13%,24%,14%,25%,29%,39%,21%,35%,15%,9%,15%,24%,31%,27%,19%,21%,31%,29%,17%,25%,27%,35%,20%,25%,15%,30%,33%,27%,3%,15%,11%,25%,13%,26%,21%,30%
"The fighting/action sequences",23%,20%,26%,22%,18%,21%,21%,16%,22%,37%,34%,10%,19%,21%,25%,15%,23%,10%,20%,19%,39%,16%,31%,15%,12%,22%,20%,14%,16%,19%,23%,23%,29%,18%,24%,25%,27%,23%,16%,16%,24%,33%,21%,13%,15%,14%,21%,19%,10%,13%,24%
"#page"
"Table 67"
"ELEMENT2. Thinking about what would make you most interested in seeing this movie, which of the following statements best describe your feelings about the description you just read?"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",624,307,317,90,87,61,69,91,98,64,63,24,57,93,132,81,225,29,60,94,134,89,228,196,44,79,199,46,82,167,139,180,137,171,135,182,135,213,61,33,208,67,42,18,59,77,97,27,66,93,90
"I wanted to learn more about the world of Southtown",29%,29%,29%,33%,28%,30%,26%,28%,31%,26%,30%,36%,26%,34%,26%,29%,30%,23%,32%,34%,25%,29%,29%,29%,46%,32%,28%,37%,27%,31%,28%,31%,26%,33%,25%,29%,28%,31%,30%,22%,26%,30%,40%,24%,37%,34%,30%,34%,32%,32%,31%
"I wanted to understand Terry's emotional journey better",25%,25%,25%,20%,21%,32%,31%,29%,13%,37%,28%,20%,18%,28%,27%,18%,28%,31%,32%,29%,19%,32%,23%,26%,33%,24%,29%,35%,29%,23%,28%,24%,27%,26%,24%,27%,23%,25%,25%,25%,25%,21%,33%,19%,16%,17%,29%,27%,35%,33%,28%
"I wanted more focus on the relationship between Terry and Andy",24%,25%,22%,26%,15%,28%,35%,23%,20%,22%,24%,28%,19%,28%,26%,21%,27%,19%,24%,30%,16%,23%,22%,24%,26%,19%,23%,17%,25%,24%,27%,18%,28%,28%,22%,18%,28%,25%,22%,32%,20%,21%,32%,31%,21%,23%,26%,20%,21%,20%,33%
"I wanted a more complex story",23%,26%,20%,26%,19%,31%,30%,20%,15%,26%,24%,18%,20%,25%,30%,19%,28%,20%,19%,14%,26%,19%,21%,26%,29%,28%,19%,18%,25%,29%,23%,19%,22%,29%,22%,22%,19%,28%,23%,16%,23%,16%,16%,29%,22%,24%,22%,26%,17%,20%,13%
"I wanted more focus on the King of Fighters tournament",23%,25%,20%,16%,35%,15%,33%,18%,30%,18%,11%,23%,31%,30%,20%,28%,24%,45%,27%,19%,13%,33%,15%,25%,27%,25%,24%,25%,30%,26%,24%,17%,25%,27%,22%,20%,20%,26%,25%,19%,21%,18%,17%,12%,29%,25%,33%,41%,24%,29%,23%
"I wanted the story to feel more grounded and realistic",22%,23%,21%,16%,31%,29%,19%,19%,25%,19%,19%,9%,25%,20%,28%,20%,24%,2%,26%,20%,23%,18%,22%,27%,18%,18%,21%,16%,16%,25%,21%,23%,18%,20%,28%,15%,28%,24%,20%,28%,21%,17%,26%,13%,22%,20%,20%,5%,19%,15%,23%
"I wanted to understand Terry's motivations better",20%,19%,21%,18%,14%,18%,28%,20%,20%,32%,12%,23%,16%,19%,20%,18%,20%,24%,31%,22%,15%,29%,18%,20%,17%,16%,24%,22%,28%,19%,20%,19%,24%,22%,15%,21%,21%,19%,17%,27%,20%,21%,23%,15%,15%,15%,22%,17%,25%,22%,28%
"I wanted the story to feel more epic and larger-than-life",19%,19%,20%,22%,17%,20%,17%,22%,24%,19%,12%,26%,18%,17%,20%,20%,19%,34%,20%,25%,13%,25%,18%,21%,23%,22%,21%,13%,24%,22%,15%,21%,18%,20%,18%,20%,20%,20%,18%,14%,19%,22%,20%,17%,20%,19%,18%,22%,21%,21%,29%
"I wanted there to be more action/fighting",19%,19%,19%,16%,25%,18%,18%,26%,21%,15%,10%,27%,11%,21%,21%,16%,21%,24%,25%,20%,15%,25%,17%,19%,27%,17%,23%,30%,23%,20%,19%,20%,17%,22%,16%,19%,19%,19%,20%,24%,17%,26%,16%,21%,18%,19%,18%,26%,23%,24%,21%
"I wanted more focus on Geese Howard as the villain",19%,19%,19%,20%,20%,18%,16%,20%,17%,21%,15%,18%,22%,14%,20%,21%,18%,8%,28%,20%,16%,22%,17%,17%,16%,18%,15%,7%,22%,17%,20%,17%,20%,20%,17%,19%,19%,18%,19%,23%,21%,11%,20%,26%,16%,19%,16%,9%,22%,18%,23%
"I wanted to understand the stakes better",17%,17%,17%,23%,13%,18%,15%,23%,15%,18%,10%,17%,18%,22%,14%,18%,17%,2%,26%,21%,13%,18%,16%,17%,18%,25%,17%,12%,18%,16%,19%,19%,15%,16%,20%,13%,22%,20%,10%,12%,19%,13%,12%,17%,24%,22%,18%,3%,21%,16%,23%
"I wanted there to be higher stakes",17%,19%,15%,23%,21%,17%,13%,21%,16%,7%,11%,31%,15%,23%,16%,20%,19%,14%,14%,14%,15%,14%,15%,20%,25%,20%,14%,15%,12%,18%,20%,17%,12%,18%,20%,15%,14%,20%,16%,15%,12%,27%,8%,24%,22%,22%,21%,24%,12%,16%,13%
"I wanted it feel more authentic to the source material",15%,15%,14%,20%,17%,10%,11%,21%,17%,3%,11%,30%,21%,17%,9%,24%,12%,29%,23%,13%,8%,25%,10%,17%,17%,13%,17%,19%,20%,17%,14%,14%,14%,16%,15%,10%,19%,17%,13%,10%,16%,11%,13%,36%,19%,23%,18%,28%,20%,23%,15%
"I wanted a simpler, easier-to-follow story",14%,13%,15%,10%,19%,11%,13%,14%,23%,7%,15%,17%,15%,10%,14%,16%,13%,5%,10%,15%,21%,8%,18%,14%,3%,8%,14%,10%,9%,11%,16%,15%,16%,17%,9%,17%,13%,15%,11%,9%,17%,11%,16%,13%,16%,15%,11%,13%,9%,10%,13%
"SIGMA",286%,296%,277%,290%,294%,296%,306%,305%,287%,269%,232%,320%,274%,309%,291%,288%,299%,280%,337%,296%,237%,319%,261%,304%,327%,285%,287%,277%,307%,296%,295%,274%,282%,313%,274%,266%,292%,306%,270%,273%,278%,267%,291%,297%,295%,296%,302%,294%,300%,298%,317%
"#page"
"Table 68"
"AUD1. Would you say this new movie is...?"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",800,400,400,120,120,80,80,120,120,80,80,56,85,107,152,141,259,56,85,107,152,141,259,264,78,117,264,78,117,238,162,234,166,242,158,242,158,260,80,60,260,80,60,46,89,135,113,53,95,149,99
"Mostly for boys/men",53%,50%,55%,61%,60%,43%,27%,61%,65%,43%,45%,56%,52%,46%,51%,54%,49%,45%,55%,60%,57%,51%,58%,49%,54%,56%,52%,46%,49%,51%,49%,50%,63%,48%,54%,51%,62%,52%,52%,41%,60%,52%,40%,50%,50%,50%,51%,46%,46%,46%,68%
"Mostly for girls/women",0 ,1%,0 ,0 ,2%,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,1%,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,2%,0 ,1%,0 ,0 
"Equally for all genders",47%,49%,44%,39%,39%,57%,72%,39%,34%,57%,55%,43%,47%,53%,49%,46%,51%,54%,45%,40%,43%,49%,42%,50%,46%,44%,48%,54%,50%,49%,50%,50%,37%,52%,45%,48%,38%,48%,46%,59%,39%,48%,60%,50%,50%,50%,48%,54%,53%,53%,32%
"SIGMA",100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
"#page"
"Table 69"
"AUD2. Who do you think would enjoy this new movie most"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",800,400,400,120,120,80,80,120,120,80,80,56,85,107,152,141,259,56,85,107,152,141,259,264,78,117,264,78,117,238,162,234,166,242,158,242,158,260,80,60,260,80,60,46,89,135,113,53,95,149,99
